"target_pref_name","target_chembl_id","publication_year","target_tid","go_pref_name","compound_count","PMID_count","disease_efficacy_count"
"Bile salt export pump","CHEMBL6020",2013,102394,"small molecule metabolic process",1,1,0
"Bile salt export pump","CHEMBL6020",2016,102394,"small molecule metabolic process",3,2,0
"Bile salt export pump","CHEMBL6020",2002,102394,"lipid metabolic process",5,1,0
"Bile salt export pump","CHEMBL6020",2003,102394,"lipid metabolic process",9,1,0
"Bile salt export pump","CHEMBL6020",2012,102394,"lipid metabolic process",17,1,0
"Bile salt export pump","CHEMBL6020",2013,102394,"lipid metabolic process",1,1,0
"Bile salt export pump","CHEMBL6020",2016,102394,"lipid metabolic process",3,2,0
"Bile salt export pump","CHEMBL6020",2002,102394,"biosynthetic process",5,1,0
"Bile salt export pump","CHEMBL6020",2003,102394,"biosynthetic process",9,1,0
"Bile salt export pump","CHEMBL6020",2012,102394,"biosynthetic process",17,1,0
"Bile salt export pump","CHEMBL6020",2013,102394,"biosynthetic process",1,1,0
"Bile salt export pump","CHEMBL6020",2016,102394,"biosynthetic process",3,2,0
"Bile acid transporter","CHEMBL5287",1999,100159,"transport",5,1,0
"Bile acid transporter","CHEMBL5287",2005,100159,"transport",10,1,0
"Bile acid transporter","CHEMBL5287",1999,100159,"transmembrane transport",5,1,0
"Bile acid transporter","CHEMBL5287",2005,100159,"transmembrane transport",10,1,0
"Bile acid transporter","CHEMBL5287",1999,100159,"symbiosis, encompassing mutualism through parasitism",5,1,0
"Bile acid transporter","CHEMBL5287",2005,100159,"symbiosis, encompassing mutualism through parasitism",10,1,0
"Bile acid transporter","CHEMBL5287",1999,100159,"locomotion",5,1,0
"Bile acid transporter","CHEMBL5287",2005,100159,"locomotion",10,1,0
"Betaine transporter","CHEMBL3715",2013,11446,"transport",2,1,0
"Betaine transporter","CHEMBL3715",2014,11446,"transport",4,1,0
"Betaine transporter","CHEMBL3715",2013,11446,"transmembrane transport",2,1,0
"Betaine transporter","CHEMBL3715",2014,11446,"transmembrane transport",4,1,0
"Betaine transporter","CHEMBL3715",2013,11446,"response to stress",2,1,0
"Betaine transporter","CHEMBL3715",2014,11446,"response to stress",4,1,0
"Betaine transporter","CHEMBL3715",2013,11446,"homeostatic process",2,1,0
"Betaine transporter","CHEMBL3715",2014,11446,"homeostatic process",4,1,0
"Betaine transporter","CHEMBL3715",2013,11446,"cell-cell signaling",2,1,0
"Betaine transporter","CHEMBL3715",2014,11446,"cell-cell signaling",4,1,0
"Acetyl-coenzyme A transporter 1","CHEMBL3638338",2013,109943,"transport",144,0,0
"Acetyl-coenzyme A transporter 1","CHEMBL3638338",2013,109943,"transmembrane transport",144,0,0
"Acetyl-coenzyme A transporter 1","CHEMBL3638338",2013,109943,"signal transduction",144,0,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2001,100974,"transport",1,1,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2003,100974,"transport",3,1,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2004,100974,"transport",9,4,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2006,100974,"transport",1,1,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2007,100974,"transport",11,2,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2008,100974,"transport",38,2,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2012,100974,"transport",62,4,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2013,100974,"transport",105,7,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2014,100974,"transport",34,2,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2015,100974,"transport",40,3,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2016,100974,"transport",57,4,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2001,100974,"transmembrane transport",1,1,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2003,100974,"transmembrane transport",3,1,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2004,100974,"transmembrane transport",9,4,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2006,100974,"transmembrane transport",1,1,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2007,100974,"transmembrane transport",11,2,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2008,100974,"transmembrane transport",38,2,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2012,100974,"transmembrane transport",62,4,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2013,100974,"transmembrane transport",105,7,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2014,100974,"transmembrane transport",34,2,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2015,100974,"transmembrane transport",40,3,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2016,100974,"transmembrane transport",57,4,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2001,100974,"small molecule metabolic process",1,1,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2003,100974,"small molecule metabolic process",3,1,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2004,100974,"small molecule metabolic process",9,4,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2006,100974,"small molecule metabolic process",1,1,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2007,100974,"small molecule metabolic process",11,2,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2008,100974,"small molecule metabolic process",38,2,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2012,100974,"small molecule metabolic process",62,4,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2013,100974,"small molecule metabolic process",105,7,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2014,100974,"small molecule metabolic process",34,2,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2015,100974,"small molecule metabolic process",40,3,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2016,100974,"small molecule metabolic process",57,4,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2001,100974,"homeostatic process",1,1,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2003,100974,"homeostatic process",3,1,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2004,100974,"homeostatic process",9,4,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2006,100974,"homeostatic process",1,1,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2007,100974,"homeostatic process",11,2,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2008,100974,"homeostatic process",38,2,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2012,100974,"homeostatic process",62,4,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2013,100974,"homeostatic process",105,7,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2014,100974,"homeostatic process",34,2,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2015,100974,"homeostatic process",40,3,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2016,100974,"homeostatic process",57,4,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2001,100974,"female pregnancy",1,1,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2003,100974,"female pregnancy",3,1,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2004,100974,"female pregnancy",9,4,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2006,100974,"female pregnancy",1,1,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2007,100974,"female pregnancy",11,2,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2008,100974,"female pregnancy",38,2,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2012,100974,"female pregnancy",62,4,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2013,100974,"female pregnancy",105,7,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2014,100974,"female pregnancy",34,2,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2015,100974,"female pregnancy",40,3,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2016,100974,"female pregnancy",57,4,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2001,100974,"embryo development",1,1,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2003,100974,"embryo development",3,1,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2004,100974,"embryo development",9,4,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2006,100974,"embryo development",1,1,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2007,100974,"embryo development",11,2,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2008,100974,"embryo development",38,2,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2012,100974,"embryo development",62,4,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2013,100974,"embryo development",105,7,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2014,100974,"embryo development",34,2,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2015,100974,"embryo development",40,3,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2016,100974,"embryo development",57,4,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2001,100974,"cellular nitrogen compound metabolic process",1,1,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2003,100974,"cellular nitrogen compound metabolic process",3,1,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2004,100974,"cellular nitrogen compound metabolic process",9,4,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2006,100974,"cellular nitrogen compound metabolic process",1,1,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2007,100974,"cellular nitrogen compound metabolic process",11,2,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2008,100974,"cellular nitrogen compound metabolic process",38,2,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2012,100974,"cellular nitrogen compound metabolic process",62,4,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2013,100974,"cellular nitrogen compound metabolic process",105,7,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2014,100974,"cellular nitrogen compound metabolic process",34,2,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2015,100974,"cellular nitrogen compound metabolic process",40,3,0
"ATP-binding cassette sub-family G member 2","CHEMBL5393",2016,100974,"cellular nitrogen compound metabolic process",57,4,0
